code,term,dmd_id,dmd_type,bnf_code
36120011000001101,Fentanyl 25micrograms/hour transdermal patches,36120011000001101,VMP,0407020A0AAAEAE
15023811000001107,Fentanyl 25micrograms/hour transdermal patches,15023811000001107,AMP,0407020A0AAAEAE
10724711000001109,Fentanyl 25micrograms/hour transdermal patches,10724711000001109,AMP,0407020A0AAAEAE
13440611000001102,Fentanyl 25micrograms/hour transdermal patches,13440611000001102,AMP,0407020A0AAAEAE
36120211000001106,Fentanyl 50micrograms/hour transdermal patches,36120211000001106,VMP,0407020A0AAAFAF
15024011000001104,Fentanyl 50micrograms/hour transdermal patches,15024011000001104,AMP,0407020A0AAAFAF
10724911000001106,Fentanyl 50micrograms/hour transdermal patches,10724911000001106,AMP,0407020A0AAAFAF
13440811000001103,Fentanyl 50micrograms/hour transdermal patches,13440811000001103,AMP,0407020A0AAAFAF
36120311000001103,Fentanyl 75micrograms/hour transdermal patches,36120311000001103,VMP,0407020A0AAAGAG
15024211000001109,Fentanyl 75micrograms/hour transdermal patches,15024211000001109,AMP,0407020A0AAAGAG
10725111000001107,Fentanyl 75micrograms/hour transdermal patches,10725111000001107,AMP,0407020A0AAAGAG
13441011000001100,Fentanyl 75micrograms/hour transdermal patches,13441011000001100,AMP,0407020A0AAAGAG
36119911000001103,Fentanyl 100micrograms/hour transdermal patches,36119911000001103,VMP,0407020A0AAAHAH
15024411000001108,Fentanyl 100micrograms/hour transdermal patches,15024411000001108,AMP,0407020A0AAAHAH
10725311000001109,Fentanyl 100micrograms/hour transdermal patches,10725311000001109,AMP,0407020A0AAAHAH
13441211000001105,Fentanyl 100micrograms/hour transdermal patches,13441211000001105,AMP,0407020A0AAAHAH
9752311000001101,Fentanyl 12micrograms/hour transdermal patches,9752311000001101,VMP,0407020A0AAAUAU
23707711000001107,Fentanyl 37.5microgram/hour transdermal patches,23707711000001107,VMP,0407020A0AABWBW
2837011000001109,Durogesic 25micrograms transdermal patches,2837011000001109,AMP,0407020A0BBAAAE
2836411000001102,Durogesic 50micrograms transdermal patches,2836411000001102,AMP,0407020A0BBABAF
2836711000001108,Durogesic 75micrograms transdermal patches,2836711000001108,AMP,0407020A0BBACAG
2838111000001106,Durogesic 100micrograms transdermal patches,2838111000001106,AMP,0407020A0BBADAH
9089711000001102,Durogesic DTrans 25micrograms/hour transdermal patches,9089711000001102,AMP,0407020A0BBAIAE
9089911000001100,Durogesic DTrans 50micrograms/hour transdermal patches,9089911000001100,AMP,0407020A0BBAJAF
9090111000001109,Durogesic DTrans 75micrograms/hour transdermal patches,9090111000001109,AMP,0407020A0BBAKAG
9090311000001106,Durogesic DTrans 100micrograms/hour transdermal patches,9090311000001106,AMP,0407020A0BBALAH
9751111000001108,Durogesic DTrans 12micrograms/hour transdermal patches,9751111000001108,AMP,0407020A0BBAMAU
9508011000001106,Tilofyl 25micrograms/hour transdermal patches,9508011000001106,AMP,0407020A0BDAAAE
9508211000001101,Tilofyl 50micrograms/hour transdermal patches,9508211000001101,AMP,0407020A0BDABAF
9508511000001103,Tilofyl 75micrograms/hour transdermal patches,9508511000001103,AMP,0407020A0BDACAG
9508911000001105,Tilofyl 100micrograms/hour transdermal patches,9508911000001105,AMP,0407020A0BDADAH
11084511000001104,Matrifen 12micrograms/hour transdermal patches,11084511000001104,AMP,0407020A0BEAAAU
11084911000001106,Matrifen 25micrograms/hour transdermal patches,11084911000001106,AMP,0407020A0BEABAE
11085311000001109,Matrifen 50micrograms/hour transdermal patches,11085311000001109,AMP,0407020A0BEACAF
11085711000001108,Matrifen 75micrograms/hour transdermal patches,11085711000001108,AMP,0407020A0BEADAG
11085911000001105,Matrifen 100micrograms/hour transdermal patches,11085911000001105,AMP,0407020A0BEAEAH
12881511000001103,Mezolar Matrix 12micrograms/hour transdermal patches,12881511000001103,AMP,0407020A0BFAAAU
12881711000001108,Mezolar Matrix 25micrograms/hour transdermal patches,12881711000001108,AMP,0407020A0BFABAE
12882011000001103,Mezolar Matrix 50micrograms/hour transdermal patches,12882011000001103,AMP,0407020A0BFACAF
12882411000001107,Mezolar Matrix 75micrograms/hour transdermal patches,12882411000001107,AMP,0407020A0BFADAG
12882611000001105,Mezolar Matrix 100micrograms/hour transdermal patches,12882611000001105,AMP,0407020A0BFAEAH
